0.93, 9024, 540.686475, 539.946999, 305.854303, 239.137543, -0.193709, 0.308414, 0.142432, -0.002781, 0.007636
0.93, 8544, 540.537886, 539.634787, 306.778833, 239.390901, -0.186747, 0.256742, 0.219632, -0.003373, 0.008469
0.93, 8064, 540.273959, 539.520271, 306.118553, 239.305516, -0.207420, 0.347190, 0.097653, -0.003175, 0.008465
0.93, 7584, 540.553038, 539.647713, 305.210303, 238.500064, -0.223758, 0.399133, 0.033956, -0.003000, 0.008391
0.93, 7104, 539.841326, 538.930699, 302.592971, 238.082801, -0.212551, 0.311428, 0.183704, -0.002289, 0.007795
0.93, 6624, 540.281600, 539.548005, 302.751261, 237.495845, -0.209652, 0.291771, 0.231269, -0.003038, 0.007538
0.93, 6144, 541.311140, 540.711404, 301.861228, 237.346293, -0.197333, 0.213628, 0.374263, -0.002348, 0.007656
0.93, 5664, 541.156207, 540.364142, 299.554821, 236.537523, -0.200881, 0.201080, 0.407427, -0.003434, 0.007308
0.93, 5184, 540.939637, 540.092625, 299.931945, 236.171124, -0.212772, 0.261171, 0.309045, -0.003737, 0.007174
0.93, 4704, 541.419791, 540.747087, 299.738615, 235.885003, -0.231123, 0.364976, 0.156674, -0.004599, 0.006617
0.93, 4224, 541.120739, 540.133888, 298.744612, 235.155526, -0.228004, 0.362985, 0.152937, -0.006052, 0.006358
0.93, 3744, 540.479014, 539.537254, 300.173721, 234.358141, -0.222383, 0.327685, 0.205095, -0.006829, 0.007199
0.93, 3264, 540.927671, 539.997475, 299.022094, 234.391867, -0.216892, 0.336746, 0.169768, -0.006117, 0.007151
0.93, 2784, 545.318851, 544.584055, 297.175972, 233.678513, -0.201264, 0.291805, 0.254547, -0.005855, 0.008350
0.93, 2304, 545.620837, 544.717967, 299.469856, 233.466082, -0.220946, 0.369335, 0.171157, -0.007221, 0.010637
0.93, 1824, 546.283006, 544.752849, 298.998043, 235.859454, -0.138810, -0.065738, 0.840557, -0.008047, 0.010343
0.93, 1344, 550.161624, 548.004723, 300.675059, 233.030435, -0.065912, -0.486224, 1.566187, -0.005954, 0.010863
0.93, 864, 543.727374, 538.904835, 276.357722, 232.194295, -0.251940, 0.566686, -0.289253, -0.005790, -0.002884
0.94, 9024, 539.533718, 538.894589, 307.087506, 238.662729, -0.185158, 0.307256, 0.130205, -0.002463, 0.007412
0.94, 8544, 539.408998, 538.630712, 307.762742, 238.849690, -0.179516, 0.265095, 0.193057, -0.002931, 0.008124
0.94, 8064, 539.189880, 538.532000, 307.300137, 238.832602, -0.196624, 0.338887, 0.093751, -0.002797, 0.008121
0.94, 7584, 539.432692, 538.643541, 306.619280, 238.245180, -0.210804, 0.386792, 0.031199, -0.002682, 0.008059
0.94, 7104, 538.766579, 537.976828, 304.618308, 237.983848, -0.198777, 0.301876, 0.170895, -0.002136, 0.007518
0.94, 6624, 539.213496, 538.577384, 304.740733, 237.487072, -0.197049, 0.286902, 0.212150, -0.002762, 0.007253
0.94, 6144, 540.051897, 539.532763, 304.029767, 237.388486, -0.186600, 0.222013, 0.329827, -0.002227, 0.007291
0.94, 5664, 539.758871, 539.100825, 302.076992, 236.784537, -0.183955, 0.183755, 0.397370, -0.003108, 0.006923
0.94, 5184, 539.633203, 538.927289, 302.337939, 236.482115, -0.196204, 0.247734, 0.292902, -0.003394, 0.006834
0.94, 4704, 540.160604, 539.592825, 302.086759, 236.178723, -0.216412, 0.358533, 0.131199, -0.004146, 0.006344
0.94, 4224, 539.869214, 539.047455, 301.153961, 235.654098, -0.213612, 0.355625, 0.128511, -0.005370, 0.006060
0.94, 3744, 539.287087, 538.502566, 302.340561, 235.007440, -0.207148, 0.316034, 0.188401, -0.006023, 0.006769
0.94, 3264, 539.584799, 538.825923, 301.460274, 235.063953, -0.201462, 0.319979, 0.161751, -0.005454, 0.006739
0.94, 2784, 543.192808, 542.623940, 299.528876, 234.524052, -0.189256, 0.288951, 0.219315, -0.005185, 0.007568
0.94, 2304, 543.336222, 542.622999, 301.411592, 234.470103, -0.205409, 0.354104, 0.145623, -0.006201, 0.009524
0.94, 1824, 543.792144, 542.590182, 301.023600, 236.145484, -0.136724, -0.003104, 0.686918, -0.006874, 0.009038
0.94, 1344, 547.006070, 545.398042, 303.006379, 233.465329, -0.069152, -0.376505, 1.309106, -0.005145, 0.009330
0.94, 864, 540.910839, 537.473963, 284.315365, 232.267707, -0.192769, 0.397269, -0.123578, -0.005419, -0.001679
0.95, 9024, 538.464335, 537.933736, 307.759642, 238.307144, -0.178346, 0.312031, 0.113192, -0.002214, 0.007263
0.95, 8544, 538.356981, 537.711937, 308.278915, 238.450508, -0.173708, 0.277645, 0.164167, -0.002581, 0.007852
0.95, 8064, 538.179475, 537.628620, 307.971089, 238.441709, -0.187515, 0.336508, 0.085197, -0.002481, 0.007848
0.95, 7584, 538.387755, 537.727547, 307.443892, 238.019690, -0.199447, 0.378205, 0.029032, -0.002411, 0.007794
0.95, 7104, 537.814872, 537.153490, 305.939620, 237.862976, -0.188324, 0.303196, 0.150180, -0.002003, 0.007321
0.95, 6624, 538.216429, 537.683820, 306.016237, 237.456596, -0.187245, 0.291391, 0.185494, -0.002513, 0.007078
0.95, 6144, 538.895822, 538.460422, 305.482011, 237.400796, -0.178899, 0.240371, 0.277639, -0.002111, 0.007070
0.95, 5664, 538.558076, 538.021889, 303.904400, 236.933592, -0.173299, 0.192473, 0.356081, -0.002808, 0.006685
0.95, 5184, 538.482992, 537.907654, 304.069523, 236.695198, -0.184577, 0.252534, 0.257838, -0.003066, 0.006632
0.95, 4704, 538.991566, 538.524056, 303.832040, 236.411999, -0.204145, 0.358492, 0.103212, -0.003692, 0.006227
0.95, 4224, 538.729873, 538.062029, 303.055060, 236.042188, -0.201831, 0.356296, 0.099396, -0.004694, 0.005943
0.95, 3744, 538.223038, 537.585578, 303.959882, 235.525462, -0.195444, 0.317259, 0.159565, -0.005232, 0.006519
0.95, 3264, 538.410567, 537.803397, 303.345330, 235.601547, -0.190169, 0.318870, 0.138082, -0.004786, 0.006498
0.95, 2784, 541.293731, 540.863514, 301.605567, 235.240792, -0.180904, 0.299826, 0.171148, -0.004542, 0.007000
0.95, 2304, 541.308876, 540.760305, 303.052212, 235.252729, -0.193313, 0.351222, 0.109792, -0.005259, 0.008584
0.95, 1824, 541.636262, 540.712123, 302.795995, 236.381303, -0.137822, 0.066819, 0.536768, -0.005762, 0.008075
0.95, 1344, 544.289378, 543.109921, 304.808065, 233.934405, -0.079060, -0.247369, 1.046288, -0.004455, 0.008229
0.95, 864, 538.975288, 536.605477, 291.278459, 233.049032, -0.161457, 0.313638, -0.030137, -0.004581, 0.000107
0.96, 9024, 537.448222, 537.029117, 308.162349, 238.047564, -0.172556, 0.320144, 0.093385, -0.002016, 0.007152
0.96, 8544, 537.359049, 536.849786, 308.554038, 238.154743, -0.168859, 0.292980, 0.133468, -0.002294, 0.007621
0.96, 8064, 537.219921, 536.781698, 308.359293, 238.149119, -0.179555, 0.338041, 0.073306, -0.002226, 0.007614
0.96, 7584, 537.390693, 536.864943, 307.962468, 237.845211, -0.189134, 0.372192, 0.026466, -0.002184, 0.007571
0.96, 7104, 536.925092, 536.396909, 306.858424, 237.744394, -0.179669, 0.310059, 0.125718, -0.001885, 0.007177
0.96, 6624, 537.255883, 536.830888, 306.898915, 237.425711, -0.178955, 0.300670, 0.155037, -0.002286, 0.006969
0.96, 6144, 537.788161, 537.441265, 306.502020, 237.387335, -0.172650, 0.262547, 0.223915, -0.001990, 0.006939
0.96, 5664, 537.463347, 537.043208, 305.279331, 237.034113, -0.166167, 0.214949, 0.299294, -0.002530, 0.006566
0.96, 5184, 537.417123, 536.967091, 305.378443, 236.855642, -0.175721, 0.266542, 0.214578, -0.002749, 0.006539
0.96, 4704, 537.866601, 537.498319, 305.184647, 236.614175, -0.193059, 0.359982, 0.077878, -0.003244, 0.006223
0.96, 4224, 537.647946, 537.127890, 304.585199, 236.357903, -0.191311, 0.359010, 0.072834, -0.004031, 0.005967
0.96, 3744, 537.226300, 536.731328, 305.227891, 235.963156, -0.185582, 0.323875, 0.127728, -0.004456, 0.006410
0.96, 3264, 537.335401, 536.868277, 304.827822, 236.043362, -0.181162, 0.324978, 0.109472, -0.004119, 0.006395
0.96, 2784, 539.558839, 539.245856, 303.387561, 235.827749, -0.174637, 0.316136, 0.122532, -0.003929, 0.006644
0.96, 2304, 539.495353, 539.090056, 304.458698, 235.866439, -0.183670, 0.354578, 0.074338, -0.004395, 0.007863
0.96, 1824, 539.706321, 539.019853, 304.248247, 236.556456, -0.140164, 0.134766, 0.401156, -0.004772, 0.007385
0.96, 1344, 541.836437, 540.989250, 306.067344, 234.484041, -0.091958, -0.117847, 0.804355, -0.003837, 0.007524
0.96, 864, 537.180253, 535.590105, 296.418927, 233.603822, -0.136612, 0.239463, 0.064839, -0.004008, 0.001549
0.97, 9024, 536.476640, 536.169244, 308.406951, 237.857882, -0.167549, 0.330687, 0.071562, -0.001856, 0.007061
0.97, 8544, 536.407677, 536.033541, 308.688893, 237.933246, -0.164789, 0.310525, 0.101246, -0.002055, 0.007412
0.97, 8064, 536.302480, 535.979003, 308.572724, 237.922432, -0.172528, 0.342708, 0.058560, -0.002012, 0.007405
0.97, 7584, 536.433346, 536.043913, 308.292791, 237.711389, -0.179680, 0.368415, 0.023001, -0.001990, 0.007374
0.97, 7104, 536.078232, 535.685219, 307.521775, 237.645621, -0.172222, 0.320450, 0.098965, -0.001785, 0.007067
0.97, 6624, 536.325832, 536.010206, 307.535414, 237.409979, -0.171734, 0.313224, 0.121916, -0.002081, 0.006904
0.97, 6144, 536.717030, 536.460780, 307.257468, 237.380097, -0.167322, 0.286840, 0.169715, -0.001878, 0.006867
0.97, 5664, 536.435521, 536.127551, 306.351184, 237.119892, -0.161212, 0.245367, 0.234052, -0.002275, 0.006536
0.97, 5184, 536.405063, 536.076380, 306.403489, 236.994185, -0.168580, 0.285623, 0.167573, -0.002447, 0.006523
0.97, 4704, 536.769645, 536.499952, 306.263529, 236.802468, -0.182630, 0.361290, 0.056476, -0.002813, 0.006296
0.97, 4224, 536.599183, 536.222153, 305.836322, 236.629793, -0.181403, 0.361170, 0.051403, -0.003395, 0.006089
0.97, 3744, 536.272100, 535.916292, 306.252937, 236.351251, -0.176806, 0.332726, 0.096321, -0.003707, 0.006404
0.97, 3264, 536.324758, 535.989414, 306.015854, 236.423016, -0.173481, 0.334139, 0.080770, -0.003467, 0.006392
0.97, 2784, 537.933600, 537.723791, 304.913197, 236.301084, -0.169278, 0.332523, 0.080176, -0.003335, 0.006467
0.97, 2304, 537.835776, 537.557081, 305.654175, 236.338895, -0.175421, 0.359135, 0.045673, -0.003612, 0.007336
0.97, 1824, 537.951938, 537.473575, 305.491554, 236.725253, -0.143022, 0.197492, 0.284018, -0.003879, 0.006949
0.97, 1344, 539.552855, 538.978759, 306.979625, 235.098353, -0.105925, 0.006016, 0.585925, -0.003247, 0.007096
0.97, 864, 535.832941, 534.828667, 300.559295, 234.416955, -0.127389, 0.220028, 0.106423, -0.003360, 0.002995
0.98, 9024, 535.545297, 535.348338, 308.562983, 237.708436, -0.163185, 0.343129, 0.048200, -0.001718, 0.006983
0.98, 8544, 535.498504, 535.257277, 308.745797, 237.755036, -0.161385, 0.329957, 0.067616, -0.001845, 0.007216
0.98, 8064, 535.423054, 535.214294, 308.682065, 237.735954, -0.166293, 0.349986, 0.041338, -0.001827, 0.007209
0.98, 7584, 535.512299, 535.258803, 308.512174, 237.600985, -0.170991, 0.366765, 0.018189, -0.001817, 0.007195
0.98, 7104, 535.266756, 535.009294, 308.026574, 237.556924, -0.165720, 0.333626, 0.070145, -0.001696, 0.006983
0.98, 6624, 535.425853, 535.220131, 308.022053, 237.399941, -0.165386, 0.328483, 0.086361, -0.001889, 0.006866
0.98, 6144, 535.679716, 535.515324, 307.848154, 237.372622, -0.162724, 0.312828, 0.114903, -0.001769, 0.006833
0.98, 5664, 535.458826, 535.260409, 307.226617, 237.194812, -0.157766, 0.281061, 0.163301, -0.002033, 0.006570
0.98, 5184, 535.435106, 535.224936, 307.244877, 237.113612, -0.162645, 0.308091, 0.118181, -0.002155, 0.006561
0.98, 4704, 535.698810, 535.527196, 307.161204, 236.972388, -0.172714, 0.362464, 0.037954, -0.002398, 0.006421
0.98, 4224, 535.576443, 535.338975, 306.891230, 236.861102, -0.171884, 0.362437, 0.034431, -0.002781, 0.006278
0.98, 3744, 535.352537, 535.133811, 307.120182, 236.695440, -0.168803, 0.342939, 0.065599, -0.002978, 0.006470
0.98, 3264, 535.362159, 535.153205, 307.000545, 236.750032, -0.166651, 0.344752, 0.053133, -0.002828, 0.006459
0.98, 2784, 536.385402, 536.270053, 306.248339, 236.689863, -0.164206, 0.346574, 0.046321, -0.002750, 0.006429
0.98, 2304, 536.287256, 536.124636, 306.718049, 236.717686, -0.167966, 0.362873, 0.025051, -0.002882, 0.006977
0.98, 1824, 536.327610, 536.038401, 306.633645, 236.908960, -0.146042, 0.254747, 0.183346, -0.003042, 0.006727
0.98, 1344, 537.403070, 537.065737, 307.695877, 235.769440, -0.120318, 0.123803, 0.387207, -0.002660, 0.006868
0.98, 864, 534.752821, 534.211334, 303.968825, 235.336203, -0.126245, 0.227527, 0.123739, -0.002700, 0.004389
0.99, 9024, 534.652119, 534.563271, 308.666437, 237.585820, -0.159385, 0.357156, 0.023633, -0.001596, 0.006912
0.99, 8544, 534.629860, 534.518177, 308.759496, 237.605547, -0.158590, 0.351066, 0.032775, -0.001657, 0.007030
0.99, 8064, 534.581123, 534.485453, 308.729400, 237.577346, -0.160799, 0.359680, 0.021795, -0.001662, 0.007023
0.99, 7584, 534.626376, 534.506816, 308.664529, 237.507081, -0.163011, 0.367147, 0.011892, -0.001660, 0.007029
0.99, 7104, 534.487943, 534.364926, 308.428742, 237.475982, -0.160024, 0.349194, 0.039392, -0.001614, 0.006916
0.99, 6624, 534.557169, 534.460542, 308.415322, 237.394503, -0.159807, 0.346154, 0.048513, -0.001704, 0.006850
0.99, 6144, 534.676960, 534.604346, 308.332878, 237.365971, -0.158791, 0.340487, 0.059115, -0.001662, 0.006826
0.99, 5664, 534.527078, 534.435445, 307.980489, 237.266830, -0.155475, 0.320664, 0.088508, -0.001798, 0.006656
0.99, 5184, 534.506590, 534.411757, 307.978653, 237.226945, -0.157741, 0.333510, 0.066566, -0.001865, 0.006649
0.99, 4704, 534.658749, 534.583706, 307.948494, 237.135700, -0.163322, 0.363865, 0.021512, -0.001990, 0.006591
0.99, 4224, 534.582914, 534.481141, 307.818886, 237.067218, -0.162743, 0.362955, 0.021459, -0.002184, 0.006520
0.99, 3744, 534.468527, 534.384477, 307.897919, 237.016951, -0.161480, 0.354308, 0.035552, -0.002259, 0.006598
0.99, 3264, 534.443589, 534.356494, 307.856717, 237.049394, -0.160485, 0.356184, 0.027051, -0.002194, 0.006583
0.99, 2784, 534.897056, 534.869504, 307.434010, 237.018937, -0.159096, 0.357047, 0.021984, -0.002174, 0.006500
0.99, 2304, 534.821223, 534.766926, 307.672956, 237.029082, -0.160920, 0.364676, 0.012599, -0.002196, 0.006747
0.99, 1824, 534.801517, 534.687317, 307.691853, 237.104729, -0.148983, 0.306680, 0.096647, -0.002251, 0.006659
0.99, 1344, 535.389940, 535.268057, 308.347487, 236.498191, -0.135248, 0.237974, 0.201878, -0.002040, 0.006804
0.99, 864, 533.965598, 533.820333, 307.069940, 236.419236, -0.132570, 0.263827, 0.109780, -0.001931, 0.005875
1.00, 9024, 533.795497, 533.812136, 308.732612, 237.487262, -0.156098, 0.372544, -0.001883, -0.001487, 0.006847
1.00, 8544, 533.799570, 533.813864, 308.742271, 237.480138, -0.156346, 0.373624, -0.003048, -0.001488, 0.006850
1.00, 8064, 533.774458, 533.789775, 308.731183, 237.441705, -0.155967, 0.371419, 0.000369, -0.001516, 0.006842
1.00, 7584, 533.774354, 533.786115, 308.769605, 237.428970, -0.155690, 0.369381, 0.004233, -0.001516, 0.006873
1.00, 7104, 533.740609, 533.750093, 308.758254, 237.406526, -0.155047, 0.366860, 0.006917, -0.001538, 0.006864
1.00, 6624, 533.720360, 533.731427, 308.740049, 237.396695, -0.154941, 0.366030, 0.008547, -0.001529, 0.006849
1.00, 6144, 533.709046, 533.727401, 308.741144, 237.364703, -0.155476, 0.369737, 0.002249, -0.001559, 0.006839
1.00, 5664, 533.638108, 533.650474, 308.644599, 237.341463, -0.154190, 0.363622, 0.010203, -0.001569, 0.006781
1.00, 5184, 533.616798, 533.634145, 308.629052, 237.337590, -0.153725, 0.361429, 0.013012, -0.001580, 0.006773
1.00, 4704, 533.648409, 533.668201, 308.647128, 237.290089, -0.154392, 0.365437, 0.006879, -0.001596, 0.006793
1.00, 4224, 533.615994, 533.646004, 308.643034, 237.251307, -0.153896, 0.362650, 0.012086, -0.001607, 0.006798
1.00, 3744, 533.617693, 533.665694, 308.602829, 237.317001, -0.154739, 0.366539, 0.006292, -0.001556, 0.006771
1.00, 3264, 533.564570, 533.595191, 308.609927, 237.323371, -0.154864, 0.368120, 0.002532, -0.001573, 0.006747
1.00, 2784, 533.459286, 533.514606, 308.522008, 237.306655, -0.153803, 0.363690, 0.006788, -0.001603, 0.006659
1.00, 2304, 533.422019, 533.470688, 308.568549, 237.294830, -0.154097, 0.364295, 0.007609, -0.001544, 0.006629
1.00, 1824, 533.356155, 533.406849, 308.710795, 237.311991, -0.151765, 0.353846, 0.021721, -0.001490, 0.006716
1.00, 1344, 533.501431, 533.581374, 308.990280, 237.272662, -0.150507, 0.348696, 0.027846, -0.001383, 0.006877
1.00, 864, 533.427922, 533.629789, 309.885691, 237.589015, -0.145167, 0.328085, 0.058227, -0.001078, 0.007397
1.01, 9024, 532.973602, 533.092931, 308.774446, 237.402708, -0.153280, 0.389132, -0.028192, -0.001388, 0.006785
1.01, 8544, 533.005622, 533.142225, 308.704772, 237.368171, -0.154615, 0.397529, -0.039810, -0.001334, 0.006674
1.01, 8064, 533.001625, 533.125453, 308.701288, 237.319209, -0.151754, 0.385072, -0.022852, -0.001383, 0.006663
1.01, 7584, 532.955001, 533.095086, 308.843120, 237.359731, -0.148998, 0.373423, -0.004876, -0.001381, 0.006724
1.01, 7104, 533.023782, 533.163387, 309.038186, 237.344000, -0.150742, 0.386535, -0.027337, -0.001467, 0.006824
1.01, 6624, 532.915401, 533.032453, 309.016997, 237.402511, -0.150749, 0.388038, -0.033576, -0.001358, 0.006858
1.01, 6144, 532.776088, 532.884254, 309.095898, 237.365952, -0.152762, 0.400634, -0.055943, -0.001457, 0.006866
1.01, 5664, 532.789996, 532.903642, 309.246543, 237.417892, -0.153789, 0.409537, -0.071287, -0.001343, 0.006939
1.01, 5184, 532.765410, 532.891832, 309.224125, 237.446740, -0.150533, 0.391766, -0.042623, -0.001295, 0.006928
1.01, 4704, 532.670078, 532.782688, 309.284260, 237.436101, -0.145952, 0.367527, -0.006652, -0.001211, 0.007021
1.01, 4224, 532.677577, 532.835484, 309.392164, 237.415822, -0.145370, 0.361875, 0.005532, -0.001048, 0.007106
1.01, 3744, 532.800583, 532.978067, 309.256922, 237.599214, -0.148566, 0.379776, -0.022660, -0.000863, 0.006982
1.01, 3264, 532.724132, 532.868835, 309.289593, 237.577150, -0.149755, 0.380637, -0.020843, -0.000960, 0.006942
1.01, 2784, 532.067073, 532.201283, 309.537382, 237.564554, -0.148267, 0.366464, 0.000353, -0.001033, 0.006889
1.01, 2304, 532.079667, 532.227836, 309.423888, 237.536281, -0.147396, 0.361715, 0.009307, -0.000906, 0.006601
1.01, 1824, 531.980687, 532.188752, 309.708847, 237.537416, -0.154364, 0.396754, -0.043080, -0.000741, 0.006878
1.01, 1344, 531.741569, 532.014981, 309.653508, 238.098692, -0.166412, 0.458584, -0.140252, -0.000672, 0.007072
1.01, 864, 533.117139, 533.627721, 312.420204, 238.800811, -0.164527, 0.427549, -0.048908, -0.000159, 0.008913
1.02, 9024, 532.184710, 532.403790, 308.800489, 237.331753, -0.150885, 0.406706, -0.055009, -0.001297, 0.006727
1.02, 8544, 532.246198, 532.501316, 308.655815, 237.268588, -0.153347, 0.422543, -0.077184, -0.001192, 0.006502
1.02, 8064, 532.261206, 532.490776, 308.650733, 237.208517, -0.148108, 0.400383, -0.047516, -0.001263, 0.006486
1.02, 7584, 532.166929, 532.432036, 308.896570, 237.299685, -0.142883, 0.379061, -0.015175, -0.001256, 0.006583
1.02, 7104, 532.336316, 532.603242, 309.284080, 237.290151, -0.147046, 0.407971, -0.063093, -0.001400, 0.006795
1.02, 6624, 532.141992, 532.362914, 309.261143, 237.414441, -0.147179, 0.411952, -0.077558, -0.001191, 0.006878
1.02, 6144, 531.877622, 532.074002, 309.412460, 237.372565, -0.150614, 0.433070, -0.115395, -0.001357, 0.006906
1.02, 5664, 531.981134, 532.193148, 309.806171, 237.500132, -0.154174, 0.457999, -0.155461, -0.001119, 0.007126
1.02, 5184, 531.951671, 532.183860, 309.783641, 237.559520, -0.148091, 0.424258, -0.100049, -0.001011, 0.007113
1.02, 4704, 531.723701, 531.926695, 309.879787, 237.578162, -0.137959, 0.369977, -0.018886, -0.000834, 0.007273
